,date,open,close,high,low,volume,amount,amplitude,flucrange,flucamount,turnoverrate,Date,SMA,SD,Upper_band,RSI,M12
2219,2019-02-22,3439.38,3520.12,3520.12,3417.98,187237975,202869288960.0,2.97,2.25,77.41,0.61,2019-02-22,3294.1655,126.68485613291926,3547.5352122658387,80.86254358597915,0.11098065949603586
2220,2019-02-25,3575.85,3729.48,3729.48,3574.69,342557123,376382394368.0,4.4,5.95,209.36,1.12,2019-02-25,3321.3575000000005,156.9218436330895,3635.2011872661797,85.98518956549795,0.16486914477937797
2221,2019-02-26,3734.71,3684.69,3762.11,3679.27,358038697,387632861184.0,2.22,-1.2,-44.79,1.17,2019-02-26,3348.4259999999995,170.68344283157418,3689.792885663148,83.81125797450782,0.1346584960275914
2222,2019-02-27,3682.81,3678.39,3737.63,3638.33,286236006,307306147840.0,2.69,-0.17,-6.3,0.94,2019-02-27,3375.293,178.43746326314573,3732.1679265262915,82.36571987182971,0.11248249643880026
2223,2019-02-28,3675.26,3669.37,3695.46,3650.05,184810220,206010957824.0,1.23,-0.25,-9.02,0.6,2019-02-28,3400.8224999999998,182.31362985322858,3765.449759706457,80.15062091830175,0.10180041677426321
2224,2019-03-01,3699.22,3749.71,3749.71,3668.77,204711004,235620622336.0,2.21,2.19,80.34,0.67,2019-03-01,3429.0845,190.63138907255953,3810.347278145119,80.73615888161548,0.10382010167705324
2225,2019-03-04,3783.04,3794.1,3886.58,3764.78,323490127,376397283328.0,3.25,1.18,44.39,1.06,2019-03-04,3459.6005000000005,198.00368097255352,3855.6078619451073,81.26921624683104,0.11520983851340638
2226,2019-03-05,3785.38,3816.01,3816.16,3770.79,230853166,261464121344.0,1.2,0.58,21.91,0.75,2019-03-05,3490.7025000000003,202.87735171966796,3896.4572034393364,80.06544389907864,0.14296282984395137
2227,2019-03-06,3822.86,3848.09,3855.16,3787.52,318077371,331155615744.0,1.77,0.84,32.08,1.04,2019-03-06,3524.683,202.98174341290786,3930.646486825816,80.80829015544046,0.11676737072443077
2228,2019-03-07,3841.15,3808.85,3845.18,3778.8,329846548,359339151360.0,1.73,-1.02,-39.24,1.08,2019-03-07,3555.0440000000003,197.45512637184768,3949.9542527436956,83.60374526481311,0.10734937972618974
2229,2019-03-08,3721.4,3657.58,3774.54,3656.19,317990077,349296693248.0,3.11,-3.97,-151.27,1.04,2019-03-08,3575.553000000001,184.71007589704095,3944.9731517940827,64.24077012019684,0.05957536798254903
2230,2019-03-11,3663.98,3729.95,3731.91,3650.81,230912865,268718460928.0,2.22,1.98,72.37,0.75,2019-03-11,3596.7270000000003,176.32273606565875,3949.372472131318,67.92177970914295,0.08343427125723624
2231,2019-03-12,3758.32,3755.35,3804.72,3723.68,274926382,325180620800.0,2.17,0.68,25.4,0.9,2019-03-12,3617.9774999999995,167.9398365290876,3953.857173058175,68.43153930263637,0.06682442644000774
2232,2019-03-13,3758.71,3724.19,3763.09,3708.81,233682248,286171049984.0,1.45,-0.83,-31.16,0.76,2019-03-13,3634.3354999999997,161.07918930156106,3956.4938786031216,66.654832907318,-0.0014184283063590764
2233,2019-03-14,3710.29,3698.49,3747.82,3673.85,190817236,231820148736.0,1.99,-0.69,-25.7,0.62,2019-03-14,3649.153,151.9683974799596,3953.089794959919,61.24185395736955,0.0037452268711886116
2234,2019-03-15,3713.94,3745.01,3782.24,3713.94,175174543,224194363392.0,1.85,1.26,46.52,0.57,2019-03-15,3669.4685,134.42794807607032,3938.3243961521407,51.231581785595345,0.018111184512789702
2235,2019-03-18,3753.64,3851.75,3851.75,3733.68,216928059,276473450496.0,3.15,2.85,106.74,0.71,2019-03-18,3689.7689999999993,129.4271770004699,3948.623354000939,62.06313904453814,0.04970335507185153
2236,2019-03-19,3856.59,3833.96,3868.34,3815.22,181727109,224096890880.0,1.38,-0.46,-17.79,0.59,2019-03-19,3709.4865,118.92333042208031,3947.3331608441604,61.050104413791146,0.022468404223259908
2237,2019-03-20,3825.34,3835.44,3855.15,3790.51,175632090,215406993408.0,1.69,0.04,1.48,0.57,2019-03-20,3728.6620000000003,105.35337761425508,3939.3687552285105,61.92363474489869,0.010895864631928598
2238,2019-03-21,3840.28,3836.89,3864.07,3823.47,196310310,231993446400.0,1.06,0.04,1.45,0.64,2019-03-21,3748.371,83.68588178103019,3915.7427635620606,57.059109311740876,0.005471683774413538
2239,2019-03-22,3838.13,3833.8,3845.58,3786.59,171356992,198518386688.0,1.54,-0.08,-3.09,0.56,2019-03-22,3764.0549999999994,66.23047767968313,3896.5159553593658,53.444984380423485,-0.0037135306086916176
2240,2019-03-25,3776.44,3742.83,3807.18,3741.61,198586330,223396564992.0,1.71,-2.37,-90.97,0.65,2019-03-25,3764.7225,65.9302686555636,3896.583037311127,44.329417599107316,-0.01733331583023745
2241,2019-03-26,3766.53,3700.44,3770.84,3687.55,173046579,196547809280.0,2.23,-1.13,-42.39,0.57,2019-03-26,3765.5099999999998,65.01167579341785,3895.5333515868356,38.73880745000534,0.011718130567205609
2242,2019-03-27,3724.41,3743.39,3750.26,3703.45,138758454,177507528704.0,1.26,1.16,42.95,0.45,2019-03-27,3768.7599999999998,61.98131798326118,3892.722635966522,45.03549326538041,0.0036032654593225466
2243,2019-03-28,3731.06,3728.4,3755.72,3710.08,133272128,172604391424.0,1.22,-0.4,-14.99,0.44,2019-03-28,3771.7115000000003,58.29522064678978,3888.30194129358,56.77055449330786,-0.007176428295631476
2244,2019-03-29,3739.77,3872.34,3876.38,3739.77,215639104,283022299136.0,3.66,3.86,143.94,0.7,2019-03-29,3777.843,62.17904767257528,3902.2010953451504,61.97419984190258,0.03978046232872123
2245,2019-04-01,3901.17,3973.93,3982.91,3901.17,271382705,340799401984.0,2.11,2.62,101.59,0.89,2019-04-01,3786.8345,76.09804115844597,3939.030582316892,66.29345816685552,0.07447363653815486
2246,2019-04-02,3986.34,3971.29,3988.1,3956.51,226000340,281892057088.0,0.79,-0.07,-2.64,0.74,2019-04-02,3794.5985,86.44875368341432,3967.4960073668285,69.23735675137021,0.06042173452140309
2247,2019-04-03,3947.87,4022.16,4026.5,3939.78,231917368,284826497024.0,2.18,1.28,50.87,0.76,2019-04-03,3803.3020000000006,99.8425683711206,4002.987136742242,74.24821324223495,0.04424222755890184
2248,2019-04-04,4039.74,4062.23,4072.11,4021.71,260410939,313539432448.0,1.25,1.0,40.07,0.85,2019-04-04,3815.971,115.44082293080645,4046.852645861613,73.99691358024694,0.05953896232615885
2249,2019-04-08,4097.1,4057.23,4122.6,4017.49,267505577,324670451712.0,2.59,-0.12,-5.0,0.87,2019-04-08,3835.9534999999996,121.03441843126406,4078.022336862528,68.37201816816284,0.05782648144671798
2250,2019-04-09,4063.81,4075.43,4084.24,4038.28,182956808,243187912704.0,1.13,0.45,18.2,0.6,2019-04-09,3853.2275,129.46889668644255,4112.165293372885,71.57407572860643,0.06217014300644541
2251,2019-04-10,4062.44,4085.85,4115.38,4035.47,194687613,278282027008.0,1.96,0.26,10.42,0.64,2019-04-10,3869.7525,137.18090610095246,4144.114312201905,72.02103522873176,0.06574417027492307
2252,2019-04-11,4083.46,3997.58,4097.12,3990.24,169049641,236259155968.0,2.62,-2.16,-88.27,0.55,2019-04-11,3883.422,135.52388461465634,4154.469769229313,62.25911289461239,0.0680634706892913
2253,2019-04-12,3986.78,3988.62,4006.93,3961.46,135862118,178795937792.0,1.14,-0.22,-8.96,0.44,2019-04-12,3897.9284999999995,130.1063828797289,4158.141265759457,61.706439222091156,0.07787722541103226
2254,2019-04-15,4056.49,3975.52,4085.39,3974.23,182645571,236298723328.0,2.79,-0.33,-13.1,0.6,2019-04-15,3909.454,125.99193305000976,4161.43786610002,69.94291983064507,0.06201063741688695
2255,2019-04-16,3958.1,4085.79,4085.79,3943.49,202041966,250569207808.0,3.58,2.77,110.27,0.66,2019-04-16,3921.156,131.11491020432655,4183.385820408653,79.58450412271412,0.09585613131638238
2256,2019-04-17,4080.72,4087.24,4106.62,4057.5,180367117,228824428544.0,1.2,0.04,1.45,0.59,2019-04-17,3933.8199999999997,134.43928165765166,4202.698563315303,78.19505715269696,0.05549615994463286
2257,2019-04-18,4085.11,4072.08,4094.05,4056.24,146562122,187812687872.0,0.93,-0.37,-15.16,0.48,2019-04-18,3945.6519999999996,135.73227660204003,4217.1165532040795,78.17326294389615,0.02469847229317068
2258,2019-04-19,4076.3,4120.61,4120.64,4046.2,150794911,194701692928.0,1.83,1.19,48.53,0.49,2019-04-19,3959.8379999999997,138.56369322442904,4236.965386448858,74.12590130798982,0.03759987308909696
2259,2019-04-22,4125.97,4025.61,4126.09,4015.47,189353746,244380549120.0,2.68,-2.31,-95.0,0.62,2019-04-22,3969.4285000000004,135.9951371527827,4241.418774305565,55.087215025396745,0.000857748075660858
2260,2019-04-23,4021.63,4019.01,4061.09,4005.28,155611651,204121505792.0,1.39,-0.16,-6.6,0.51,2019-04-23,3983.2375,125.38289662908112,4234.003293258163,54.661066614573194,-0.010639476346735566
2261,2019-04-24,4033.63,4030.09,4044.34,3967.81,145498696,186497961984.0,1.9,0.28,11.08,0.48,2019-04-24,3999.7200000000003,106.49532216064122,4212.710644321282,50.83984664590883,-0.006689292941243097
2262,2019-04-25,4013.6,3941.82,4022.56,3938.33,159722071,197530996736.0,2.09,-2.19,-88.27,0.52,2019-04-25,4009.6415,89.19595136400696,4188.033402728014,38.42901347273739,-0.03278427061684286
2263,2019-04-26,3921.89,3889.27,3943.83,3887.25,142008069,186572136448.0,1.44,-1.33,-52.55,0.46,2019-04-26,4017.685,66.98821416365364,4151.6614283273075,35.21114359173032,-0.04811238787522787
2264,2019-04-29,3896.58,3900.33,3953.23,3875.45,153870927,203946553344.0,2.0,0.28,11.06,0.5,2019-04-29,4019.0845,64.01843932348298,4147.121378646966,34.38614638322156,-0.024327217966869985
2265,2019-04-30,3887.18,3913.21,3923.11,3885.15,116233377,161665925120.0,0.97,0.33,12.88,0.38,2019-04-30,4016.0485,67.61150083375927,4151.271501667518,34.67275116303844,-0.018906288390470816
2266,2019-05-06,3775.08,3684.62,3791.61,3647.14,197472883,254115401728.0,3.69,-5.84,-228.59,0.65,2019-05-06,4001.715,100.15449347458842,4202.023986949177,27.756929637526625,-0.0731728176439812
2267,2019-05-07,3702.27,3720.67,3738.18,3671.83,132847654,183659159552.0,1.8,0.98,36.05,0.43,2019-05-07,3986.6405,118.01226780450388,4222.665035609008,31.66208133152658,-0.08936337893039048
2268,2019-05-08,3648.55,3667.46,3722.93,3642.5,112867356,145058488320.0,2.16,-1.43,-53.21,0.37,2019-05-08,3966.9019999999996,136.30099492239844,4239.503989844797,30.01427273906836,-0.10270500386568926
2269,2019-05-09,3637.35,3599.7,3656.9,3584.82,101037394,141829095424.0,1.97,-1.85,-67.76,0.33,2019-05-09,3944.0254999999997,157.14437533596455,4258.314250671929,16.623408725744625,-0.11600459715919142
2270,2019-05-10,3643.06,3730.45,3732.92,3589.29,148003848,195067170816.0,3.99,3.63,130.75,0.48,2019-05-10,3926.7765,160.85127665918125,4248.479053318362,29.19567575132072,-0.09468501022906795
2271,2019-05-13,3675.76,3668.73,3702.9,3658.0,103391859,135053926400.0,1.2,-1.65,-61.72,0.34,2019-05-13,3905.9205,166.09662595116802,4238.113751902336,27.69205243072838,-0.08865240298985744
2272,2019-05-14,3630.44,3645.15,3683.26,3630.44,102313459,135262867456.0,1.44,-0.64,-23.58,0.33,2019-05-14,3888.299,174.35039407678633,4236.999788153573,22.957570242293272,-0.09302290862675144
2273,2019-05-15,3674.99,3727.09,3741.04,3674.99,110161769,152534548480.0,1.81,2.25,81.94,0.36,2019-05-15,3875.2225000000008,176.22761596939637,4227.677731938794,32.765230243406776,-0.07518442516172097
2274,2019-05-16,3720.04,3743.96,3745.14,3707.9,116258273,139851939840.0,1.0,0.45,16.87,0.38,2019-05-16,3863.6445,176.89671885548367,4217.437937710967,34.306352774703015,-0.050195087548391415
2275,2019-05-17,3744.88,3648.76,3745.36,3637.58,128453245,154092351488.0,2.88,-2.54,-95.2,0.42,2019-05-17,3841.793,174.99375895937206,4191.780517918744,30.14795456201911,-0.06183936831333381
2276,2019-05-20,3635.74,3617.79,3644.5,3583.83,108963476,134194262016.0,1.66,-0.85,-30.97,0.36,2019-05-20,3818.3205000000003,171.79354912447528,4161.907598248951,32.06072215517146,-0.07244002430563568
2277,2019-05-21,3619.44,3666.78,3690.09,3610.68,111022920,133071380480.0,2.19,1.35,48.99,0.36,2019-05-21,3798.0555,164.01294584572915,4126.0813916914585,37.63353602276645,-0.06297387566729096
2278,2019-05-22,3663.15,3649.38,3679.27,3634.75,98346127,121775243264.0,1.21,-0.47,-17.4,0.32,2019-05-22,3774.494,148.33546526989514,4071.1649305397905,36.14928635294899,-0.009564079877979248
2279,2019-05-23,3629.53,3583.96,3631.47,3578.11,99897782,125611970560.0,1.46,-1.79,-65.42,0.33,2019-05-23,3752.4114999999997,141.7106054893286,4035.832710978657,32.82383014241745,-0.036743382240295386
2280,2019-05-24,3584.9,3593.91,3623.39,3580.79,80934049,101337497600.0,1.19,0.28,9.95,0.26,2019-05-24,3731.1565,131.1023070283364,3993.3611140566727,43.869371865749315,-0.020054751790067327
2281,2019-05-27,3592.6,3637.2,3648.03,3556.26,108830871,133399052288.0,2.55,1.2,43.29,0.36,2019-05-27,3711.5119999999997,111.9955220251174,3935.5030440502346,44.41335921290407,0.010417534794566308
2282,2019-05-28,3633.02,3672.26,3683.23,3627.79,117886241,148966334464.0,1.52,0.96,35.06,0.39,2019-05-28,3698.0340000000006,98.18960098221714,3894.413201964435,50.329263273425724,-0.015598654317843574
2283,2019-05-29,3642.54,3663.91,3693.23,3637.35,93355441,120002035712.0,1.52,-0.23,-8.35,0.31,2019-05-29,3686.7659999999996,87.43016469698424,3861.6263293939683,54.795441306068795,-0.0013138061399994294
2284,2019-05-30,3648.85,3641.18,3650.97,3612.62,94202560,112864079872.0,1.05,-0.62,-22.73,0.31,2019-05-30,3673.8085,71.94559547430514,3817.69969094861,42.05033216378436,-0.0010891184176234914
2285,2019-05-31,3641.0,3629.79,3668.18,3627.54,89222267,108264202240.0,1.12,-0.31,-11.39,0.29,2019-05-31,3659.6375,45.28007042426153,3750.197640848523,46.190867472708064,-0.026106157887252568
2286,2019-06-03,3640.61,3632.01,3672.81,3613.13,100723180,123902447616.0,1.64,0.06,2.22,0.33,2019-06-03,3657.007,45.28051377096924,3747.5680275419386,48.658581403895646,-0.029901494674088314
2287,2019-06-04,3632.56,3598.47,3636.13,3584.46,87097093,109467238400.0,1.42,-0.92,-33.54,0.28,2019-06-04,3650.897,44.47538314967425,3739.847766299348,35.42978839095565,-0.01378276455562999
2288,2019-06-05,3627.79,3597.11,3634.45,3593.95,88642020,114634227712.0,1.13,-0.04,-1.36,0.29,2019-06-05,3647.3795,45.856978287128015,3739.093456574256,32.75882311503517,-0.005716196904740123
2289,2019-06-06,3601.04,3564.68,3601.04,3557.02,85534403,104367267840.0,1.22,-0.9,-32.43,0.28,2019-06-06,3645.6285000000003,48.37296942829072,3742.3744388565815,38.42192233544479,-0.02784459389437066
2290,2019-06-10,3578.01,3610.74,3623.73,3568.28,92375060,117346607104.0,1.56,1.29,46.06,0.3,2019-06-10,3639.643,44.58282394062657,3728.8086478812534,49.06792881884765,-0.010588099896420844
2291,2019-06-11,3617.52,3719.28,3723.14,3617.52,143482806,180899074048.0,2.93,3.01,108.54,0.47,2019-06-11,3642.1705,47.646267150907356,3737.463034301815,55.99671037602228,0.03775711782497582
2292,2019-06-12,3706.86,3691.1,3711.88,3683.94,119178852,132296097792.0,0.75,-0.76,-28.18,0.39,2019-06-12,3644.468,48.889142654256624,3742.246285308513,54.65085169000264,0.02704296991299171
2293,2019-06-13,3689.58,3685.39,3697.59,3654.27,96331717,110459904000.0,1.17,-0.15,-5.71,0.31,2019-06-13,3642.3829999999994,45.98288458471716,3734.3487691694336,63.04364599675926,0.01324920268338281
2294,2019-06-14,3690.48,3654.88,3709.65,3650.91,101817004,116584259584.0,1.59,-0.83,-30.51,0.33,2019-06-14,3637.929,39.48058388885761,3716.8901677777153,57.4468085106383,-0.0047327803586891815
2295,2019-06-17,3654.44,3654.82,3683.77,3645.5,72976678,93092581376.0,1.05,0.0,-0.06,0.24,2019-06-17,3638.232000000001,39.591182378149036,3717.414364756299,52.406183427104416,-0.002480956137022927
2296,2019-06-18,3661.13,3667.62,3675.65,3638.78,70692265,89472839680.0,1.01,0.35,12.8,0.23,2019-06-18,3640.7235,39.80439043153613,3720.3322808630724,49.32534605094796,0.007261382299144747
2297,2019-06-19,3761.34,3715.94,3771.35,3715.13,125595715,172574179328.0,1.53,1.32,48.32,0.41,2019-06-19,3643.1815,42.89592414382129,3728.9733482876427,56.77738700013027,0.023734155419459446
2298,2019-06-20,3718.94,3828.52,3845.79,3717.19,168872074,227726983168.0,3.46,3.03,112.58,0.55,2019-06-20,3652.1384999999996,59.678316195599116,3771.495132391198,69.77411864048975,0.054105027243867676
2299,2019-06-21,3832.73,3833.94,3856.09,3817.31,153635154,199961616384.0,1.01,0.14,5.42,0.5,2019-06-21,3664.6375,69.94264739766787,3804.5227947953354,71.82348790969145,0.06543614369440354
2300,2019-06-24,3836.31,3841.27,3853.55,3819.77,100084621,143644733440.0,0.88,0.19,7.33,0.33,2019-06-24,3677.0055,78.16474400261569,3833.3349880052315,72.12799255562129,0.06787671213835544
2301,2019-06-25,3837.43,3801.31,3838.06,3755.01,124075912,169358794752.0,2.16,-1.04,-39.96,0.41,2019-06-25,3685.2110000000002,82.27212330203947,3849.7552466040793,71.16179109460418,0.06638183511563445
2302,2019-06-26,3779.51,3794.33,3809.76,3771.72,81820283,112106860544.0,1.0,-0.18,-6.98,0.27,2019-06-26,3691.3144999999995,85.7166435643729,3862.747787128745,70.33699059561124,0.05084553304862727
2303,2019-06-27,3807.54,3834.82,3854.08,3805.83,105316357,156483420160.0,1.27,1.07,40.49,0.34,2019-06-27,3699.8600000000006,91.18570617438161,3882.231412348764,77.40090071814015,0.031065152395087114
2304,2019-06-28,3832.06,3825.59,3835.23,3803.05,84766139,116512051200.0,0.84,-0.24,-9.23,0.28,2019-06-28,3709.0805,94.21313052270914,3897.5067610454184,73.55243252724125,0.036436292704072004
2305,2019-07-01,3899.33,3935.81,3936.67,3886.91,158370340,217470251008.0,1.3,2.88,110.22,0.52,2019-07-01,3724.3815000000004,104.90171742482777,3934.1849348496557,73.64948994080252,0.06794938934549677
2306,2019-07-02,3931.05,3937.17,3942.43,3918.94,131863496,173997043712.0,0.6,0.03,1.36,0.43,2019-07-02,3739.6394999999998,112.6646996728014,3964.9688993456025,78.54839083926959,0.07723646193582279
2307,2019-07-03,3927.44,3893.53,3927.44,3878.84,111992604,163145732096.0,1.23,-1.11,-43.64,0.37,2019-07-03,3754.3925000000004,112.52456914752496,3979.4416382950503,72.19449776071663,0.06531375006156259
2308,2019-07-04,3895.2,3873.1,3906.89,3854.69,99342257,142669254656.0,1.34,-0.52,-20.43,0.32,2019-07-04,3768.1920000000005,109.09169400576086,3986.3753880115223,73.78056754282721,0.05602543338731936
2309,2019-07-05,3875.37,3893.2,3900.31,3857.93,74006528,116236521472.0,1.09,0.52,20.1,0.24,2019-07-05,3784.618,101.28972325901847,3987.197446518037,74.89036461596287,0.047702600149625685
2310,2019-07-08,3875.75,3802.79,3875.75,3775.03,109539087,147198418944.0,2.59,-2.32,-90.41,0.36,2019-07-08,3794.2204999999994,92.67516992583947,3979.5708398516786,62.145308821679514,-0.006720612664946279
2311,2019-07-09,3798.1,3793.13,3811.1,3774.76,74842732,113147604992.0,0.96,-0.25,-9.66,0.24,2019-07-09,3797.9129999999996,90.9879907691353,3979.88898153827,57.45350611228057,-0.010644402364147543
2312,2019-07-10,3807.95,3786.74,3810.4,3774.23,72833948,101355479040.0,0.95,-0.17,-6.39,0.24,2019-07-10,3802.6950000000006,87.52621962044472,3977.74743924089,44.92493076138184,-0.014195825859676714
2313,2019-07-11,3806.19,3785.22,3830.74,3774.41,75311964,113674616832.0,1.49,-0.04,-1.52,0.25,2019-07-11,3807.6865000000007,83.22529804372793,3974.1370960874565,44.02531148827624,-0.004232751340985108
2314,2019-07-12,3783.07,3808.73,3820.24,3774.52,75465966,107007922176.0,1.21,0.62,23.51,0.25,2019-07-12,3815.379,75.06850407597149,3965.516008151943,46.161830620429356,0.003795136427248158
2315,2019-07-15,3792.64,3824.19,3844.87,3745.85,101205222,142493044736.0,2.6,0.41,15.46,0.33,2019-07-15,3823.8475000000008,64.86198188010162,3953.571463760204,52.86429644466701,-0.0027719684365890007
2316,2019-07-16,3819.25,3806.84,3828.33,3799.87,80730952,108449681408.0,0.74,-0.45,-17.35,0.26,2019-07-16,3830.8085,53.72815103290444,3938.264802065809,51.52646606632991,-0.004901204781484703
2317,2019-07-17,3800.11,3804.64,3820.27,3787.9,95183885,116766781440.0,0.85,-0.06,-2.2,0.31,2019-07-17,3835.2434999999996,46.98499405178365,3929.2134881035668,45.93787014105736,-0.03332732017043505
2318,2019-07-18,3793.19,3768.4,3793.39,3768.0,87496445,111669366784.0,0.67,-0.95,-36.24,0.29,2019-07-18,3832.2375,49.303747575549785,3930.8449951510997,42.824161208562316,-0.042865814785747136
2319,2019-07-19,3787.51,3807.96,3828.15,3787.51,88086149,117797527552.0,1.08,1.05,39.56,0.29,2019-07-19,3830.9385,49.597899708756366,3930.134299417513,30.50056431687159,-0.02197748572632041
